_r _x _y _p EDR3Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS Source SolID RandomI Epoch Plx e_Plx RPlx PM pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000 BPmag-RPmag e_BPmag-RPmag
0.114113 -0.065378 0.093529 325.0 "Gaia EDR3 2922227612838639744" 102.17849297532 0.0738 -23.90646076212 0.1169 2922227612838639744 1636042515805110273 251365105 2016.0 0.4129 0.1503 2.7470 1.302 -0.004 0.101 1.302 0.145 -0.0852 -0.0654 -0.2017 0.1435 0.1928 0.1625 -0.1534 0.0588 -0.0061 -0.0451 623 0 617 6 -0.5617 617.93 0.000 0 31 0 1.558 "" "" "" "" "" "" "" 73 28 0.20272 76 33 0 0.044 1.1e+02 0 0 0.983 0.36 0.38 0.16 0.093 -99.562 -89.623 28.293 -41.943 0 620 662.9 0.848 781.771 18.633722 0.003086 71 351 4.952 70.864 18.975420 0.015573 69 415.6 4.929 84.328 18.201181 0.013418 0 0 0 0 0 1.156 0.774239 0.341698 0.432541 "" "" 0 "" "" "" 234.1937543949 -11.2128993617 106.3195026976 -46.6581670176 79311021783752660 "" 48954595 "" 18.633722 0.003086 662.9 -0.041 102.17849299595 1.6245 -23.90646654941 2.3460 -0.0589 0.774248493143304 0.02055698622286537
0.113168 -0.059712 0.096133 328.2 "Gaia EDR3 2922227617132546432" 102.18469157417 0.1706 -23.90385904523 0.2821 2922227617132546432 1636042515805110273 1811361449 2016.0 -0.2760 0.3516 -0.7850 2.086 -1.209 0.229 1.699 0.346 -0.1275 -0.0557 -0.1958 0.1166 0.2454 0.1471 -0.1201 0.0908 0.0621 -0.0497 576 0 574 2 1.2369 645.46 0.000 0 31 0 1.500 "" "" "" "" "" "" "" 68 27 0.48199 71 29 0 0.0093 1.6e+02 0 0 1.036 0.36 0.41 0.14 0.094 -99.330 87.349 25.792 41.371 0 576 217 0.6526 332.552 19.846067 0.004272 65 97.26 4.68 20.785 20.368654 0.052310 63 154 4.551 33.830 19.279291 0.032315 0 0 0 0 0 1.158 1.089363 0.522587 0.566776 "" "" 0 "" "" "" 234.1937781144 -11.2066638365 106.3272334726 -46.6548918339 79311021847255693 "" "" "" 19.846067 0.004272 217 -0.068 102.18469745276 3.6945 -23.90386659745 5.5847 -0.0618 1.0893455266362224 0.06148705797828452
0.110119 -0.063008 0.090312 325.1 "Gaia EDR3 2922227617132554368" 102.18108307972 0.4481 -23.90967858138 0.7508 2922227617132554368 1636042515805110273 56919072 2016.0 0.9478 0.9166 1.0341 4.599 -2.102 0.628 4.090 0.989 -0.1393 -0.1574 -0.2173 0.1530 0.1915 0.2008 -0.1771 0.0870 -0.0614 0.0571 365 0 363 2 2.2293 431.61 1.502 0.81 95 0 "" 1.3626 0.1694 -0.195 -0.129 -0.195 -0.305 -0.029 44 23 1.3802 48 19 3 0.024 1.5e+02 0 0 1.084 0.52 0.47 0.24 0.03 -93.597 89.197 24.821 36.049 0 368 103.2 0.6719 153.654 20.652819 0.007584 31 34.08 5.162 6.602 21.507238 0.164480 44 113.1 4.879 23.168 19.614721 0.047015 0 0 0 0 0 1.425 1.892517 0.854420 1.038097 "" "" 0 "" "" "" 234.1977458670 -11.2121045765 106.3235001336 -46.6610711526 79301021810888670 "" "" "" 20.645830 0.007542 103.9 0.105 102.18109330059 10.1552 -23.90969676102 15.9808 0.0396 1.892510456999652 0.1710675833562075
0.111344 -0.057144 0.095561 329.1 "Gaia EDR3 2922227617140082944" 102.18750039210 0.0139 -23.90443188368 0.0211 2922227617140082944 1636042515805110273 613530603 2016.0 1.6651 0.0269 61.9102 83.530 65.889 0.019 -51.341 0.027 -0.0664 -0.0853 -0.1381 0.1677 0.1227 0.1768 -0.0982 0.0419 -0.0591 -0.0380 609 0 607 2 1.1153 668.40 0.041 0.4 31 0 1.501 "" "" "" "" "" "" "" 71 28 0.037835 74 29 0 0.02 1.1e+02 0 0 1.032 0.35 0.38 0.17 0.091 -103.267 88.820 26.595 -41.878 0 606 1.249e+04 2.707 4614.754 15.445744 0.002765 70 5978 8.706 686.588 15.897205 0.003207 69 9297 8.191 1135.022 14.827055 0.003899 0 3 0 1 0 1.223 1.070150 0.451462 0.618689 "" "" 0 "" "" "" 234.1954090884 -11.2045751561 106.3310486237 -46.6551462405 79311021873845112 "" 48954616 "" 15.445744 0.002765 1.249e+04 -0.001 102.18718007667 0.3072 -23.90420370173 0.4378 -0.0537 1.0701568349322095 0.00504821580687545
0.115698 -0.066604 0.094604 324.9 "Gaia EDR3 2922227617140086272" 102.17715197218 0.1096 -23.90538454719 0.1838 2922227617140086272 1636042515805110273 1077575444 2016.0 -0.1084 0.2314 -0.4685 1.920 0.045 0.149 1.919 0.216 -0.1166 -0.0669 -0.2147 0.1427 0.2753 0.1687 -0.1466 0.0552 0.0064 -0.0514 596 0 594 2 -0.5645 596.26 0.000 0 31 0 1.514 "" "" "" "" "" "" "" 70 26 0.30105 75 32 0 0.021 1.4e+02 0 0 0.983 0.38 0.42 0.13 0.08 -92.739 88.994 28.065 44.191 0 598 386.1 0.6889 560.485 19.220606 0.003368 69 196.5 4.377 44.896 19.605019 0.024344 67 263.9 4.962 53.178 18.694376 0.020764 0 0 0 0 0 1.192 0.910643 0.384413 0.526230 "" "" 0 "" "" "" 234.1922333237 -11.2135589471 106.3175382097 -46.6572487544 79311021771103825 "" "" "" 19.220606 0.003368 386.1 -0.016 102.17715175478 2.4036 -23.90539307714 3.4811 -0.0659 0.9106460109499004 0.03199610442103441
0.110779 -0.064346 0.090175 324.5 "Gaia EDR3 2922227617140086912" 102.17961939136 0.0511 -23.90981520082 0.0762 2922227617140086912 1636042515805110273 949927835 2016.0 0.3144 0.0979 3.2126 0.318 -0.318 0.070 -0.005 0.096 -0.0940 -0.0264 -0.2311 0.1680 0.1418 0.1840 -0.1123 0.0264 0.0001 -0.0675 575 0 572 3 0.4286 605.49 0.000 0 31 0 1.510 "" "" "" "" "" "" "" 67 28 0.13369 71 30 0 0.022 1.1e+02 0 0 1.012 0.39 0.36 0.16 0.11 -103.433 88.677 26.361 -39.082 0 577 1277 1.093 1168.434 17.921694 0.002908 58 624.5 5.441 114.770 18.349737 0.009863 62 939.2 5.318 176.603 17.316027 0.007217 0 31 0 37 0 1.224 1.033710 0.428043 0.605667 "" "" 0 "" "" "" 234.1972984678 -11.2133760052 106.3215894357 -46.6613703768 79301021796248561 "" 48954615 "" 17.921694 0.002908 1277 0.004 102.17962093508 1.1332 -23.90981517955 1.5436 -0.0830 1.0337224943128227 0.012221308324203982
0.105495 -0.061930 0.085404 324.1 "Gaia EDR3 2922227617140087424" 102.18225943829 0.1695 -23.91458661171 0.2673 2922227617140087424 1636042515805110273 936452407 2016.0 -0.3884 0.3490 -1.1129 0.785 -0.041 0.237 0.784 0.326 -0.0731 -0.0028 -0.2176 0.1594 0.2592 0.2000 -0.1535 0.1185 0.0687 -0.0169 594 0 593 1 0.8785 650.86 0.000 0 31 0 1.466 "" "" "" "" "" "" "" 69 28 0.45525 72 30 1 0.035 1e+02 0 0 1.025 0.39 0.38 0.14 0.1 -99.004 -87.708 26.069 41.042 0 594 225 0.5766 390.184 19.807093 0.003916 64 106.9 4.876 21.931 20.265785 0.049586 60 164.8 4.11 40.106 19.205240 0.027334 0 0 0 0 0 1.208 1.060545 0.458693 0.601852 "" "" 0 "" "" "" 234.2027464086 -11.2131932877 106.3259300267 -46.6658108105 79301021821742620 "" "" "" 19.807093 0.003916 225 -0.014 102.18225963746 3.8288 -23.91459009614 5.2687 -0.0337 1.0605542849529783 0.0566209278860597
0.117025 -0.078492 0.086798 317.9 "Gaia EDR3 2922227647198352768" 102.16414341762 0.0202 -23.91318427817 0.0310 2922227647198352768 1636042515805110273 1121514626 2016.0 0.4803 0.0393 12.2107 5.538 -2.788 0.028 4.785 0.041 -0.0779 -0.0740 -0.1734 0.1470 0.1079 0.1559 -0.0569 0.0565 -0.0415 -0.0845 601 0 600 1 -1.0961 581.44 0.000 0 31 0 1.540 "" "" "" "" "" "" "" 70 28 0.056624 73 30 0 0.022 1.1e+02 0 0 0.968 0.34 0.39 0.17 0.081 -105.015 88.137 26.237 -44.946 0 597 5843 2.182 2678.218 16.270830 0.002785 70 3048 8.775 347.292 16.628666 0.004190 64 3972 6.104 650.796 15.750225 0.004131 0 1 0 0 0 1.202 0.878441 0.357836 0.520605 "" "" 0 "" "" "" 234.1943488084 -11.2276286317 106.3017287397 -46.6664431834 79301021641594507 "" 48954591 "" 16.270830 0.002785 5843 -0.005 102.16415697453 0.4577 -23.91320554340 0.6537 -0.0975 0.8784471935724945 0.0058844003415681615
0.119996 -0.081838 0.087759 317.0 "Gaia EDR3 2922227647198354176" 102.16048414521 0.2208 -23.91222051730 0.3733 2922227647198354176 1636042515805110273 1512284847 2016.0 0.1608 0.4668 0.3444 2.570 1.784 0.303 1.850 0.484 -0.0513 0.0183 -0.2177 0.0694 0.2151 0.1129 -0.2220 0.1112 0.1440 0.0332 568 0 566 2 1.7837 655.09 0.861 0.69 95 0 "" 1.3707 0.0845 -0.196 -0.022 -0.212 -0.114 0.073 66 27 0.67778 68 28 0 0.027 1.3e+02 0 0 1.053 0.38 0.43 0.17 0.079 -90.313 -89.401 29.213 -40.477 0 554 172.9 0.591 292.504 20.093111 0.004623 59 54.16 3.724 14.546 21.004300 0.074694 63 165.7 4.694 35.304 19.199507 0.030985 0 0 0 1 0 1.272 1.804792 0.911188 0.893604 "" "" 0 "" "" "" 234.1920232177 -11.2302584122 106.2967191329 -46.6658951483 79301021605035727 "" "" "" 20.087557 0.004608 173.8 -0.037 102.16047547285 4.8969 -23.91222873798 7.8338 0.0240 1.804781844846996 0.08086582249641866
0.116998 -0.075299 0.089546 319.9 "Gaia EDR3 2922227647198361472" 102.16763750524 0.0514 -23.91043757563 0.0787 2922227647198361472 1636042515805110273 1063782046 2016.0 0.2283 0.1030 2.2170 4.513 -1.373 0.072 4.299 0.100 -0.0742 -0.0949 -0.1463 0.1792 0.1424 0.1900 -0.1011 -0.0256 -0.0319 0.0169 611 0 605 6 -0.4719 607.72 0.000 0 31 0 1.524 "" "" "" "" "" "" "" 71 28 0.1392 75 31 0 0.034 1.1e+02 1 0 0.986 0.38 0.38 0.14 0.11 -97.832 88.889 28.471 -44.517 0 599 1198 1.019 1175.386 17.991686 0.002906 69 591.1 5.532 106.849 18.409355 0.010538 71 830.8 5.651 147.019 17.449130 0.008296 0 3 0 3 0 1.187 0.960226 0.417669 0.542557 "" "" 0 "" "" "" 234.1931776100 -11.2235755449 106.3058594449 -46.6633268720 79301021676657765 "" 48954593 "" 17.991686 0.002906 1198 -0.026 102.16764418065 1.1559 -23.91045668280 1.6129 -0.0006 0.9602249557320093 0.013411242355810453
0.116441 -0.071432 0.091957 322.2 "Gaia EDR3 2922227647198367872" 102.17186949611 0.1202 -23.90802938933 0.1872 2922227647198367872 1636042515805110273 68096395 2016.0 0.6903 0.2397 2.8796 1.354 -1.314 0.168 -0.325 0.228 -0.1274 -0.0028 -0.2455 0.1407 0.2402 0.1863 -0.1056 0.0650 0.0474 -0.0988 588 0 584 4 1.0648 655.16 0.000 0 95 0 "" 1.3383 0.0449 -0.124 -0.024 -0.155 -0.150 0.113 69 27 0.31889 73 31 0 0.015 77 1 0 1.031 0.38 0.39 0.13 0.11 -94.651 88.238 29.213 44.604 0 588 366.2 0.7381 496.154 19.278010 0.003519 68 107.8 4.05 26.610 20.257166 0.040896 68 356 5.035 70.700 18.369280 0.015815 0 1 0 1 0 1.266 1.887886 0.979156 0.908730 "" "" 0 "" "" "" 234.1926089191 -11.2190527021 106.3110256959 -46.6604640198 79311021719530717 "" 48954594 "" 19.271098 0.003510 368.6 -0.053 102.17187588486 2.7186 -23.90802794663 3.6711 -0.1128 1.8879262736790885 0.043848853308821344
0.123280 -0.080969 0.092962 318.9 "Gaia EDR3 2922227647198373120" 102.16143808556 0.2771 -23.90701888784 0.4230 2922227647198373120 1636042515805110273 611309314 2016.0 -0.2326 0.5638 -0.4126 1.940 -0.618 0.385 1.839 0.503 -0.1840 -0.0643 -0.2743 0.1374 0.3083 0.1655 -0.1780 -0.0219 0.0417 -0.0934 529 0 527 2 0.3077 566.17 0.525 0.19 95 0 "" 1.4518 0.1034 -0.134 -0.043 -0.230 -0.071 0.103 62 24 0.70853 67 29 1 0.025 1.3e+02 0 0 1.009 0.39 0.37 0.17 0.16 -98.032 86.751 23.839 -42.967 0 527 138.1 0.5979 231.004 20.336834 0.005448 52 49.63 3.797 13.072 21.099075 0.083103 60 121.8 4.983 24.438 19.534044 0.044589 0 0 0 0 0 1.241 1.565031 0.762241 0.802790 "" "" 0 "" "" "" 234.1875856000 -11.2272798674 106.2970549050 -46.6606259576 79311021614541889 "" "" "" 20.334866 0.005441 138.4 -0.037 102.16144109142 6.2370 -23.90702705991 8.1279 -0.1062 1.5650274209376214 0.0943086686032858
0.127228 -0.080838 0.098245 320.6 "Gaia EDR3 2922227651492294656" 102.16158504224 0.4362 -23.90173548657 0.7585 2922227651492294656 1636042515805110273 1049190706 2016.0 -3.1457 0.9818 -3.2038 1.655 -1.423 0.600 0.845 1.099 0.0255 -0.1413 0.0015 -0.0173 0.0221 -0.0004 -0.2775 0.1299 0.0379 0.1855 372 0 372 0 4.6759 523.48 1.894 1.2 95 0 "" 1.7340 0.1705 -0.372 -0.074 -0.176 -0.112 0.106 44 19 1.5479 47 17 1 0.013 43 0 0 1.177 0.46 0.47 0.26 0.1 -89.665 -88.031 29.889 38.178 0 377 100.8 0.6488 155.302 20.679092 0.007514 35 49.96 4.979 10.034 21.092085 0.108246 39 108.8 5.225 20.821 19.656427 0.052283 0 0 0 0 0 1.575 1.435658 0.412992 1.022665 "" "" 0 "" "" "" 234.1827561619 -11.2249361768 106.2963093358 -46.6553656801 79311021617638190 "" "" "" 20.678792 0.007513 100.8 0.313 102.16159196149 9.6103 -23.90173924136 17.8100 0.1838 1.4356717175603215 0.12021159142683738
0.116756 -0.076002 0.088632 319.4 "Gaia EDR3 2922227651492297088" 102.16686879657 0.1988 -23.91135127812 0.3141 2922227651492297088 1636042515805110273 95385618 2016.0 1.8032 0.4028 4.4767 2.960 2.713 0.267 -1.185 0.381 -0.1349 -0.0286 -0.2104 0.1263 0.2447 0.1689 -0.1412 0.0499 0.0408 -0.0651 599 0 596 3 0.8918 687.34 0.557 0.37 95 0 "" 1.1947 0.0750 -0.190 0.003 -0.169 -0.100 0.089 70 27 0.53191 74 30 0 0.029 1.1e+02 0 0 1.026 0.4 0.4 0.14 0.11 -95.193 88.684 27.119 41.013 0 591 188.9 0.5883 321.145 19.996698 0.004361 57 44.3 3.688 12.010 21.222507 0.090442 68 207.2 4.614 44.901 18.956944 0.024474 0 1 0 2 0 1.331 2.265564 1.225809 1.039755 "" "" 0 "" "" "" 234.1937214676 -11.2245973643 106.3050057800 -46.6643195794 79301021669346744 "" "" "" 19.983199 0.004329 191.3 -0.041 102.16685560738 4.3211 -23.91134601206 6.1491 -0.0785 2.2655872844536447 0.09369412122242624
0.126195 -0.077353 0.099709 322.2 "Gaia EDR3 2922227681558133248" 102.16539811357 0.2537 -23.90027413467 0.4127 2922227681558133248 1636042515805110273 1174762689 2016.0 0.1193 0.5345 0.2231 2.031 -0.241 0.346 2.017 0.495 -0.0944 0.0361 -0.1447 0.1100 0.3159 0.1667 -0.0253 0.0905 0.0920 -0.0626 549 0 547 2 -0.5861 565.82 0.000 0 95 0 "" 1.2925 0.0989 -0.262 -0.024 -0.204 0.002 0.047 64 27 0.68794 68 27 0 0.022 1.2e+02 0 0 0.982 0.35 0.38 0.12 0.14 -97.306 89.429 26.169 41.219 0 546 141.5 0.5381 262.870 20.310776 0.004965 56 54.37 3.874 14.035 21.000225 0.077411 64 119.8 5.368 22.314 19.551937 0.048804 0 1 0 0 0 1.231 1.448288 0.689449 0.758839 "" "" 0 "" "" "" 234.1828991042 -11.2211587831 106.3010901905 -46.6534895945 79321021653530031 "" "" "" 20.310323 0.004964 141.5 -0.033 102.16539928651 5.5798 -23.90028309799 7.9484 -0.0758 1.4482890008841736 0.09151125450269113
0.129615 -0.069990 0.109094 327.3 "Gaia EDR3 2922227681558161280" 102.17345647546 0.1948 -23.89089310911 0.3338 2922227681558161280 1636042515805110273 1792573243 2016.0 0.3140 0.4301 0.7301 1.436 0.465 0.257 1.359 0.398 -0.0444 0.0269 -0.2700 0.1160 0.3346 0.1308 -0.1665 0.0512 0.1509 -0.0100 526 0 522 4 0.8706 575.43 0.000 0 31 0 1.470 "" "" "" "" "" "" "" 62 26 0.5565 66 29 0 0.025 1.2e+02 0 0 1.027 0.36 0.4 0.14 0.076 -97.152 -89.688 32.336 40.353 0 493 204.5 0.6447 317.196 19.910591 0.004394 56 98.7 4.752 20.771 20.352787 0.052347 56 162.1 4.915 32.977 19.223580 0.033140 0 1 0 0 0 1.275 1.129208 0.442196 0.687012 "" "" 0 "" "" "" 234.1773815411 -11.2105289185 106.3100731668 -46.6432788599 79331021734481231 "" "" "" 19.910591 0.004394 204.5 0.046 102.17345421575 4.1713 -23.89089914862 6.4305 -0.0219 1.1292104322771053 0.06195453769747108
0.120004 -0.068871 0.098274 325.0 "Gaia EDR3 2922227685856352000" 102.17467416695 0.7289 -23.90171353025 1.5073 2922227685856352000 1636042515805110273 1224780418 2016.0 -0.5268 2.2887 -0.2302 3.486 0.127 1.198 3.483 1.915 -0.0125 0.2257 0.0393 0.1699 0.5449 0.3718 0.0162 0.4416 0.3490 0.4078 158 0 157 1 0.3779 159.63 0.000 0 95 0 "" 1.3503 0.2960 -0.380 0.158 -0.070 0.004 0.236 19 12 2.893 22 6 0 0.036 51 0 0 1.020 0.57 0.5 0.14 0.19 -87.052 -89.519 55.393 24.752 0 162 82.7 0.8763 94.376 20.893589 0.011830 15 44.81 5.023 8.921 21.210160 0.121743 19 64.13 6.489 9.883 20.230173 0.109920 0 0 0 0 0 1.317 0.979986 0.316570 0.663416 "" "" 0 "" "" "" 234.1878666627 -11.2140700791 106.3136089065 -46.6538821497 79311021746708242 "" "" "" 20.897053 0.011865 82.44 0.102 102.17467355101 19.1519 -23.90172901178 30.6503 0.3832 0.9799787120847583 0.16402418902834212
0.119606 -0.063754 0.101198 327.8 "Gaia EDR3 2922227685859559424" 102.18027298387 0.0246 -23.89879219024 0.0382 2922227685859559424 1636042515805110273 25448628 2016.0 0.4230 0.0485 8.7236 5.384 -3.086 0.034 4.411 0.048 -0.0645 -0.0715 -0.1401 0.1393 0.1617 0.1477 -0.1003 0.0405 -0.0633 -0.0603 582 0 577 5 -0.7187 569.66 0.000 0 31 0 1.552 "" "" "" "" "" "" "" 68 27 0.067503 72 31 0 0.023 1.1e+02 0 0 0.978 0.33 0.38 0.18 0.093 -104.934 88.311 25.890 -40.249 0 583 4146 1.834 2260.184 16.643204 0.002797 67 2204 8.024 274.643 16.980629 0.004839 65 2758 9.152 301.367 16.146345 0.005221 0 3 0 1 0 1.197 0.834284 0.337425 0.496859 "" "" 0 "" "" "" 234.1873596728 -11.2081974045 106.3204898280 -46.6503570140 79321021802811773 "" 48954619 "" 16.643204 0.002797 4146 -0.006 102.18028798753 0.5427 -23.89881179477 0.7807 -0.0731 0.8342806098359361 0.007118690165166761
0.125743 -0.074187 0.101526 323.8 "Gaia EDR3 2922227685859562752" 102.16886166784 0.0342 -23.89845852254 0.0530 2922227685859562752 1636042515805110273 979706414 2016.0 0.0120 0.0669 0.1788 2.181 -0.477 0.046 2.129 0.067 -0.0655 -0.1070 -0.1699 0.1286 0.1472 0.1416 -0.1185 0.0510 0.0045 -0.0407 574 0 572 2 0.2021 596.39 0.000 0 31 0 1.585 "" "" "" "" "" "" "" 68 27 0.093171 71 33 0 0.023 1.2e+02 0 0 1.005 0.33 0.39 0.18 0.084 -104.076 89.448 30.255 40.036 0 576 2362 1.413 1672.192 17.253963 0.002831 66 1335 9.392 142.119 17.525003 0.008133 68 1457 6.314 230.743 16.839285 0.006035 0 2 0 1 0 1.182 0.685719 0.271040 0.414679 "" "" 0 "" "" "" 234.1825774852 -11.2175222769 106.3053457664 -46.6513008202 79321021688912143 "" 48954600 "" 17.253963 0.002831 2362 -0.009 102.16886398735 0.7364 -23.89846798283 1.0800 -0.0530 0.6856805563739066 0.010127920624577805
0.107816 -0.050697 0.095153 332.0 "Gaia EDR3 2922227715917855616" 102.19455220114 0.1438 -23.90484276101 0.2310 2922227715917855616 1636042515805110273 1403864282 2016.0 0.0311 0.2895 0.1075 1.948 -1.729 0.191 0.896 0.281 -0.1228 -0.0689 -0.2041 0.1305 0.2271 0.1548 -0.1401 0.0620 0.0482 -0.0427 596 0 594 2 -1.3415 571.55 0.000 0 31 0 1.508 "" "" "" "" "" "" "" 70 27 0.39156 72 31 0 0.014 1.2e+02 0 0 0.961 0.37 0.4 0.12 0.095 -96.221 88.173 26.475 43.853 0 585 270.9 0.6323 428.511 19.605200 0.003743 69 126.5 3.465 36.498 20.083513 0.029879 70 177.1 4.092 43.279 19.127485 0.025370 0 2 0 2 0 1.120 0.956028 0.478313 0.477715 "" "" 0 "" "" "" 234.1985538172 -11.1988992952 106.3404437703 -46.6547650665 79311021945834591 "" "" "" 19.605200 0.003743 270.9 -0.092 102.19456060841 3.0932 -23.90484674517 4.5343 -0.0560 0.9560158379666888 0.03919577345951718
0.109868 -0.053195 0.096131 331.0 "Gaia EDR3 2922227715917858944" 102.19181959347 0.0604 -23.90386395914 0.0927 2922227715917858944 1636042515805110273 507711964 2016.0 0.3336 0.1196 2.7890 2.283 0.583 0.082 2.207 0.116 -0.0846 -0.0598 -0.1836 0.1523 0.1701 0.1693 -0.1390 0.0532 0.0025 -0.0401 617 9 615 2 0.9805 671.59 0.221 0.6 31 0 1.513 "" "" "" "" "" "" "" 72 28 0.16212 74 33 0 0.023 1.1e+02 0 0 1.028 "" "" "" "" "" "" "" "" 0 606 939.2 0.986 952.495 18.255533 0.002982 69 458.8 5.343 85.866 18.684480 0.012949 66 662.9 4.719 140.462 17.694313 0.008604 0 0 0 0 0 1.194 0.990168 0.428947 0.561220 "" "" 0 "" "" "" 234.1965772300 -11.2007539155 106.3366569917 -46.6540994020 79311021917615764 "" 48954617 "" 18.255533 0.002982 939.2 -0.022 102.19181675788 1.3216 -23.90387376961 1.8768 -0.0548 0.9901755182976331 0.015546772357812998
0.113168 -0.054841 0.098992 331.0 "Gaia EDR3 2922227715917867136" 102.19002054702 0.1587 -23.90100222248 0.2599 2922227715917867136 1636042515805110273 282281009 2016.0 0.7897 0.3286 2.4035 3.259 2.889 0.210 1.508 0.311 -0.1580 -0.0251 -0.1837 0.1134 0.2297 0.1659 -0.1270 0.0715 0.0072 -0.0842 587 0 585 2 -0.3649 606.14 0.000 0 95 0 "" 1.2775 0.0601 -0.206 -0.000 -0.201 -0.061 0.106 69 27 0.43421 72 30 0 0.017 1.2e+02 1 0 0.989 0.39 0.43 0.13 0.073 -95.547 86.213 26.458 40.053 0 579 246.5 0.6565 375.509 19.707794 0.003994 68 80.63 3.98 20.259 20.572298 0.053667 63 222.8 4.933 45.161 18.878260 0.024337 0 0 0 0 0 1.231 1.694038 0.864504 0.829535 "" "" 0 "" "" "" 234.1932252727 -11.2010421669 106.3337686777 -46.6514604460 79311021900289152 "" "" "" 19.703966 0.003987 247.4 -0.063 102.19000650420 3.3853 -23.90100892668 5.0183 -0.0968 1.69404688503759 0.05892750258084587
0.109310 -0.045188 0.099533 335.6 "Gaia EDR3 2922227720219295232" 102.20058003997 0.0092 -23.90046509098 0.0137 2922227720219295232 1636042515805110273 1698067275 2016.0 0.5429 0.0173 31.3635 2.527 2.133 0.012 -1.355 0.017 -0.0901 -0.1008 -0.1778 0.2018 0.1183 0.2119 -0.1442 0.0254 -0.0513 -0.0320 603 0 600 3 -0.9142 572.09 0.000 0 31 1 1.471 "" "" "" "" "" "" "" 71 28 0.024262 74 30 0 0.018 1.1e+02 0 0 0.973 0.34 0.36 0.14 0.12 -102.633 88.441 23.930 -38.796 0 592 3.204e+04 4.556 7031.691 14.423235 0.002760 71 1.43e+04 9.9 1444.346 14.950274 0.002890 68 2.512e+04 11.85 2121.103 13.747685 0.003814 0 0 0 0 0 1.231 1.202589 0.527039 0.675550 "" "" 0 "" "" "" 234.1968688770 -11.1920581259 106.3476308844 -46.6497455996 79311022005779773 "" 48954618 "" 14.423235 0.002760 3.204e+04 -0.006 102.20056967092 0.2011 -23.90045907002 0.2802 -0.0512 1.2026045110310246 0.004784963589274136
0.115606 -0.055028 0.101669 331.6 "Gaia EDR3 2922227720221225216" 102.18981731354 0.2705 -23.89832516139 0.4254 2922227720221225216 1636042515805110273 4692376 2016.0 0.2690 0.5777 0.4657 1.303 -0.507 0.360 1.200 0.495 -0.1021 0.1280 -0.0837 0.1258 0.2294 0.2124 -0.0378 0.1960 0.0336 -0.0447 515 0 510 5 0.2360 542.85 0.113 0.0088 95 0 "" 1.5081 0.1026 -0.243 0.057 -0.234 -0.086 0.129 61 24 0.68608 64 64 0 0.047 1.1e+02 0 0 1.007 0.42 0.39 0.061 0.12 -90.234 87.570 40.516 39.925 0 511 140.8 0.6305 223.329 20.315863 0.005588 55 63.15 4.272 14.783 20.837635 0.073498 59 96.33 4.568 21.089 19.788464 0.051623 0 0 0 0 0 1.133 1.049171 0.521772 0.527399 "" "" 0 "" "" "" 234.1906697848 -11.2000845326 106.3330228602 -46.6488262346 79321021897902365 "" "" "" 20.319006 0.005600 140.4 -0.089 102.18981977749 5.7929 -23.89833049649 7.9424 -0.0618 1.0491570011402587 0.08981559167120913
0.120923 -0.048049 0.110967 336.6 "Gaia EDR3 2922227750277641728" 102.19745497268 0.4123 -23.88902966753 0.6664 2922227750277641728 1636042515805110273 1381045468 2016.0 0.2423 0.9137 0.2652 0.839 -0.411 0.515 0.731 0.801 -0.1698 0.0352 -0.1715 -0.0111 0.2157 0.0454 0.0152 -0.0277 -0.0724 -0.0976 348 0 346 2 -2.6487 324.76 0.000 0 95 0 "" 1.2315 0.1665 -0.332 0.032 -0.326 0.074 0.140 42 19 1.1121 44 21 3 0.019 1.5e+02 0 0 0.899 0.41 0.46 0.21 0.13 -93.520 89.852 30.538 32.028 0 348 97.63 0.6248 156.260 20.713379 0.007475 30 49.67 5.822 8.531 21.098373 0.127304 37 84.66 6.017 14.069 19.928698 0.077263 0 1 0 0 0 1.376 1.169676 0.384995 0.784681 "" "" 0 "" "" "" 234.1850683670 -11.1898387190 106.3414609805 -46.6387460263 79331021974673445 "" "" "" 20.715732 0.007489 97.42 0.142 102.19745697279 8.3232 -23.88903291713 12.8248 -0.0988 1.1696726048858075 0.14891559271371932
